storefront,pf,storefront_id,tab,tab_id,page,section_index,section,section_id,section_ty,section_lo,iar,bg_style,card_source,card_index,card,card_id,card_ty,cty,cust_sc,source_url,request_url
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,5,Pravinkoodu Shappu,B28A6945-BEFD-4C30-8AB9-D75F8F08FDE7,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,6,Bramayugam (Malayalam),90D7BAE1-448B-49CC-9E8D-EE2505A1A551,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,7,Rekhachithram,CB363F3E-EC0D-486A-A189-A9CDE0BD9520,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,8,James (Kannada),B4399E22-C953-4D96-BADD-A13AB016565F,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,9,Thalavan (Malayalam),A3E66D1D-2BB8-494C-8235-F1C7C0B4225D,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,10,Enemy (Tamil),26E0E7FF-2E8E-4C09-A0E4-9D20A4A0930D,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,11,Gargi (Tamil),D857D6AB-0516-4D21-B038-049B6377F9FF,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,12,Bougainvillea (Malayalam),EF5C8A4F-5657-46D4-9753-AAC687F05DEE,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,13,Cobra (Tamil),EF85C5FB-FEC3-4B8F-92D8-BF03861E203F,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,14,Pani,6768EE6A-97F5-45D9-94B3-26006D1BF4EE,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,15,Maanaadu (Tamil),C8DE46D5-6391-4C91-B1A5-FDF35C3A65D8,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,16,Kalamkaval,9E5E87C6-254C-4D4D-8114-DA98315F1267,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,17,Por Thozhil (Tamil),C5A4E6CD-2DAD-4A79-AC22-C179AB82DBB9,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,18,Salute (Malayalam),56A8CCFF-62F1-48FD-8822-1D13ED6E4677,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,19,Thittam Irandu (Plan B),AA07A4DF-58BD-48FC-AF6D-B33FBC35C71A,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,20,Anthakshari (Malayalam),B8F28A24-C2C6-4A30-9837-0A7F52692823,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,21,Main Hoon Lucky The Racer.,492F82E8-6691-45CB-ACC8-35DB5DBC57A0,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,22,Baby Girl,D3D1389A-D0FB-460E-BF4A-687D725845EE,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,23,Agent (Telugu),A0CFCE49-16A2-4F0B-A64E-E9C549CF6026,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,24,Aadavallu Meeku Joharlu (Telugu),6C21AF6A-82F7-4234-8DE5-C19AB89463E3,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,25,Love Story,C4CE72B9-FC2A-4B1D-B7AA-779E1D0BD206,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,26,Ramarao On Duty (Telugu),49780183-D722-4A85-9264-53F0201AE6D6,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,27,Kaanekkaane,2DBA55E2-EEA1-4C91-8AB7-5871D92D81A6,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,28,Aamis,79326DD9-6816-4347-BD7B-019EDF249C2D,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,29,Narivetta,67D4F367-3652-4C07-9AD6-9132FB877025,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,6,In The Mood For Love,F5D690A9-447D-467E-83C8-3390DF97D303,Container,carousel,0-2x3,{},direct_cd,30,Puzhu (Malayalam),F8D0A37C-399A-4175-950E-BAB3199B23A3,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,7,Not For The Faint Hearted,9B70A3DD-363C-4E0E-BBB8-C4F13B180D5A,Container,carousel,0-2x3,{},direct_cd,1,Matichya Chuli,08FD4EE9-20B1-4031-B118-D3AA7303F533,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,7,Not For The Faint Hearted,9B70A3DD-363C-4E0E-BBB8-C4F13B180D5A,Container,carousel,0-2x3,{},direct_cd,2,Chaaver (Kannada),8A2562BD-DD9C-426E-B397-75EDE6E7C46C,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,7,Not For The Faint Hearted,9B70A3DD-363C-4E0E-BBB8-C4F13B180D5A,Container,carousel,0-2x3,{},direct_cd,3,Sathiya Sothanai (Kannada),42331749-FB48-48F7-9AAA-156C86830D89,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,7,Not For The Faint Hearted,9B70A3DD-363C-4E0E-BBB8-C4F13B180D5A,Container,carousel,0-2x3,{},direct_cd,4,Aadavallu Meeku Joharlu (Telugu),6C21AF6A-82F7-4234-8DE5-C19AB89463E3,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,7,Not For The Faint Hearted,9B70A3DD-363C-4E0E-BBB8-C4F13B180D5A,Container,carousel,0-2x3,{},direct_cd,5,Aamis,79326DD9-6816-4347-BD7B-019EDF249C2D,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,7,Not For The Faint Hearted,9B70A3DD-363C-4E0E-BBB8-C4F13B180D5A,Container,carousel,0-2x3,{},direct_cd,6,Adiyae (Tamil),C1129F04-3BD1-4DED-A9CA-313B2DA10F48,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,7,Not For The Faint Hearted,9B70A3DD-363C-4E0E-BBB8-C4F13B180D5A,Container,carousel,0-2x3,{},direct_cd,7,Agent (Telugu),A0CFCE49-16A2-4F0B-A64E-E9C549CF6026,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,7,Not For The Faint Hearted,9B70A3DD-363C-4E0E-BBB8-C4F13B180D5A,Container,carousel,0-2x3,{},direct_cd,8,Anthakshari (Malayalam),B8F28A24-C2C6-4A30-9837-0A7F52692823,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,7,Not For The Faint Hearted,9B70A3DD-363C-4E0E-BBB8-C4F13B180D5A,Container,carousel,0-2x3,{},direct_cd,9,Baby Girl,D3D1389A-D0FB-460E-BF4A-687D725845EE,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,7,Not For The Faint Hearted,9B70A3DD-363C-4E0E-BBB8-C4F13B180D5A,Container,carousel,0-2x3,{},direct_cd,10,Bougainvillea (Malayalam),EF5C8A4F-5657-46D4-9753-AAC687F05DEE,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,7,Not For The Faint Hearted,9B70A3DD-363C-4E0E-BBB8-C4F13B180D5A,Container,carousel,0-2x3,{},direct_cd,11,Bramayugam (Malayalam),90D7BAE1-448B-49CC-9E8D-EE2505A1A551,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Movies,16008334-C5BE-475E-BE33-E22BB81FE270,1,7,Not For The Faint Hearted,9B70A3DD-363C-4E0E-BBB8-C4F13B180D5A,Container,carousel,0-2x3,{},direct_cd,12,Christy (Malayalam),098297D9-3BCC-41A6-89AC-B6C02C54C146,,movie,movies,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=16008334-C5BE-475E-BE33-E22BB81FE270
